LoiGiaiID,improvedParam,preservedParam,principleId,priority
13203,38,25,34,0
13204,38,25,12,0
13205,38,25,13,0
13206,38,25,3,0
13207,38,25,31,0
13208,38,25,24,0
13209,38,26,10,0
13210,38,26,5,0
13211,38,26,13,0
13212,38,26,12,0
13213,38,26,19,0
13214,38,26,15,0
13215,38,27,19,0
13216,38,27,13,0
13217,38,27,12,0
13218,38,27,35,0
13219,38,27,1,0
13220,38,27,24,0
13221,38,27,3,0
13222,38,28,3,0
13223,38,28,24,0
13224,38,28,28,0
13225,38,28,5,0
13226,38,28,7,0
13227,38,28,13,0
13228,38,28,23,0
13229,38,29,28,0
13230,38,29,19,0
13231,38,29,24,0
13232,38,29,2,0
13233,38,29,39,0
13234,38,29,13,0
13235,38,29,10,0
13236,38,30,1,0
13237,38,30,35,0
13238,38,30,24,0
13239,38,30,39,0
13240,38,30,19,0
13241,38,30,13,0
13242,38,31,35,0
13243,38,31,31,0
13244,38,31,1,0
13245,38,31,33,0
13246,38,31,16,0
13247,38,31,21,0
13248,38,31,11,0
13249,38,32,30,0
13250,38,32,13,0
13251,38,32,15,0
13252,38,32,28,0
13253,38,32,17,0
13254,38,32,29,0
13255,38,32,5,0
13256,38,33,24,0
13257,38,33,28,0
13258,38,33,2,0
13259,38,33,13,0
13260,38,33,7,0
13261,38,33,6,0
13262,38,34,2,0
13263,38,34,4,0
13264,38,34,26,0
13265,38,34,19,0
13266,38,34,13,0
13267,38,34,16,0
13268,38,35,28,0
13269,38,35,35,0
13270,38,35,25,0
13271,38,35,36,0
13272,38,35,40,0
13273,38,35,37,0
13274,38,35,5,0
13275,38,36,17,0
13276,38,36,1,0
13277,38,36,28,0
13278,38,36,13,0
13279,38,36,3,0
13280,38,36,15,0
13281,38,37,2,0
13282,38,37,13,0
13283,38,37,7,0
13284,38,37,28,0
13285,38,37,24,0
13286,38,37,17,0
13287,38,37,22,0
13288,38,37,31,0
13289,38,39,2,0
13290,38,39,7,0
13291,38,39,30,0
13292,38,39,19,0
13293,38,39,3,0
13294,38,39,15,0
13295,38,39,9,0
13296,38,40,31,0
13297,38,40,33,0
13298,38,40,9,0
13299,38,40,4,0
13300,38,40,16,0
13301,38,40,3,0
13302,38,40,24,0
13303,38,41,30,0
13304,38,41,31,0
13305,38,41,10,0
13306,38,41,3,0
13307,38,41,36,0
13308,38,41,18,0
13309,38,41,13,0
13310,38,42,10,0
13311,38,42,3,0
13312,38,42,25,0
13313,38,42,16,0
13314,38,42,13,0
13315,38,43,10,0
13316,38,43,3,0
13317,38,43,25,0
13318,38,43,13,0
13319,38,43,24,0
13320,38,43,15,0
13321,38,43,29,0
13322,38,44,10,0
13323,38,44,13,0
13324,38,44,1,0
13325,38,44,15,0
13326,38,44,8,0
13327,38,45,5,0
13328,38,45,31,0
13329,38,45,10,0
13330,38,45,27,0
13331,38,45,30,0
13332,38,45,40,0
13333,38,46,25,0
13334,38,46,7,0
13335,38,46,10,0
13336,38,46,1,0
13337,38,46,24,0
13338,38,46,28,0
13339,38,47,23,0
13340,38,47,19,0
13341,38,47,39,0
13342,38,47,3,0
13343,38,47,11,0
13344,38,47,13,0
13345,38,48,10,0
13346,38,48,28,0
13347,38,48,23,0
13348,38,48,2,0
13349,38,48,7,0
13350,38,48,13,0
13351,38,49,28,0
13352,38,49,37,0
13353,38,49,32,0
13354,38,49,17,0
13355,38,49,3,0
13356,38,49,13,0
13357,38,49,26,0
13358,38,50,28,0
13359,38,50,37,0
13360,38,50,3,0
13361,38,50,25,0
13362,38,50,7,0
13363,38,50,23,0
13364,38,50,4,0
13365,39,1,30,0
13366,39,1,40,0
13367,39,1,3,0
13368,39,1,35,0
13369,39,1,29,0
13370,39,1,8,0
13371,39,2,35,0
13372,39,2,40,0
13373,39,2,3,0
13374,39,2,8,0
13375,39,2,17,0
13376,39,3,17,0
13377,39,3,14,0
13378,39,3,3,0
13379,39,3,32,0
13380,39,3,1,0
13381,39,3,4,0
13382,39,3,15,0
13383,39,3,7,0
13384,39,4,17,0
13385,39,4,14,0
13386,39,4,15,0
13387,39,4,3,0
13388,39,4,4,0
13389,39,4,32,0
13390,39,5,14,0
13391,39,5,17,0
13392,39,5,4,0
13393,39,5,15,0
13394,39,5,7,0
13395,39,5,30,0
13396,39,5,32,0
13397,39,6,14,0
13398,39,6,17,0
13399,39,6,1,0
13400,39,6,4,0
13401,39,6,3,0
13402,39,6,32,0
13403,39,6,24,0
13404,39,7,14,0
13405,39,7,15,0
13406,39,7,7,0
13407,39,7,28,0
13408,39,7,32,0
13409,39,7,3,0
13410,39,7,2,0
13411,39,8,28,0
13412,39,8,14,0
13413,39,8,3,0
13414,39,8,32,0
13415,39,8,7,0
13416,39,8,24,0
13417,39,8,2,0
13418,39,9,15,0
13419,39,9,2,0
13420,39,9,32,0
13421,39,9,31,0
13422,39,9,13,0
13423,39,9,5,0
13424,39,9,1,0
13425,39,10,30,0
13426,39,10,31,0
13427,39,10,40,0
13428,39,10,3,0
13429,39,10,35,0
13430,39,10,29,0
13431,39,10,1,0
13432,39,10,28,0
13433,39,10,2,0
13434,39,11,7,0
13435,39,11,24,0
13436,39,11,17,0
13437,39,11,10,0
13438,39,11,28,0
13439,39,11,32,0
13440,39,11,2,0
13441,39,11,3,0
13442,39,12,3,0
13443,39,12,2,0
13444,39,12,6,0
13445,39,12,32,0
13446,39,12,37,0
13447,39,12,11,0
13448,39,12,28,0
13449,39,13,2,0
13450,39,13,28,0
13451,39,13,6,0
13452,39,13,32,0
13453,39,13,15,0
13454,39,13,1,0
13455,39,13,5,0
13456,39,14,15,0
13457,39,14,3,0
13458,39,14,14,0
13459,39,14,19,0
13460,39,14,26,0
13461,39,14,35,0
13462,39,15,3,0
13463,39,15,28,0
13464,39,15,7,0
13465,39,15,31,0
13466,39,15,4,0
13467,39,15,15,0
13468,39,15,19,0
13469,39,15,14,0
13470,39,16,15,0
13471,39,16,3,0
13472,39,16,19,0
13473,39,16,28,0
13474,39,16,7,0
13475,39,16,4,0
13476,39,16,14,0
13477,39,16,1,0
13478,39,17,3,0
13479,39,17,28,0
13480,39,17,19,0
13481,39,17,14,0
13482,39,17,1,0
13483,39,17,8,0
13484,39,17,38,0
13485,39,17,4,0
13486,39,18,15,0
13487,39,18,4,0
13488,39,18,14,0
13489,39,18,32,0
13490,39,18,1,0
13491,39,18,19,0
13492,39,18,24,0
13493,39,19,40,0
13494,39,19,9,0
13495,39,19,17,0
13496,39,19,7,0
13497,39,19,5,0
13498,39,19,2,0
13499,39,19,26,0
13500,39,19,35,0
13501,39,20,9,0
13502,39,20,17,0
13503,39,20,40,0
13504,39,20,2,0
13505,39,20,35,0
13506,39,20,7,0
13507,39,20,5,0
13508,39,20,3,0
13509,39,21,3,0
13510,39,21,40,0
13511,39,21,10,0
13512,39,21,35,0
13513,39,21,4,0
13514,39,21,31,0
13515,39,21,29,0
13516,39,21,17,0
13517,39,22,35,0
13518,39,22,31,0
13519,39,22,3,0
13520,39,22,15,0
13521,39,22,2,0
13522,39,22,36,0
13523,39,22,40,0
13524,39,23,32,0
13525,39,23,3,0
13526,39,23,35,0
13527,39,23,19,0
13528,39,23,1,0
13529,39,23,5,0
13530,39,23,15,0
13531,39,23,4,0
13532,39,24,2,0
13533,39,24,13,0
13534,39,24,28,0
13535,39,24,5,0
13536,39,24,27,0
13537,39,24,4,0
13538,39,24,15,0
13539,39,24,29,0
13540,39,25,28,0
13541,39,25,17,0
13542,39,25,3,0
13543,39,25,4,0
13544,39,25,1,0
13545,39,25,34,0
13546,39,25,12,0
13547,39,26,7,0
13548,39,26,10,0
13549,39,26,6,0
13550,39,26,2,0
13551,39,26,9,0
13552,39,26,12,0
13553,39,26,24,0
13554,39,26,15,0
13555,39,27,28,0
13556,39,27,3,0
13557,39,27,15,0
13558,39,27,31,0
13559,39,27,24,0
13560,39,27,35,0
13561,39,27,1,0
13562,39,28,3,0
13563,39,28,7,0
13564,39,28,32,0
13565,39,28,10,0
13566,39,28,4,0
13567,39,28,24,0
13568,39,28,19,0
13569,39,29,3,0
13570,39,29,14,0
13571,39,29,35,0
13572,39,29,13,0
13573,39,29,9,0
13574,39,29,4,0
13575,39,30,4,0
13576,39,30,28,0
13577,39,30,15,0
13578,39,30,29,0
13579,39,30,35,0
13580,39,30,1,0
13581,39,30,10,0
13582,39,30,7,0
13583,39,31,35,0
13584,39,31,2,0
13585,39,31,13,0
13586,39,31,29,0
13587,39,31,19,0
13588,39,31,22,0
13589,39,31,34,0
13590,39,31,15,0
13591,39,31,31,0
13592,39,32,28,0
13593,39,32,7,0
13594,39,32,15,0
13595,39,32,29,0
13596,39,32,13,0
13597,39,32,1,0
13598,39,32,3,0
13599,39,32,2,0
13600,39,33,28,0
13601,39,33,5,0
13602,39,33,17,0
13603,39,33,3,0
13604,39,33,32,0
13605,39,33,7,0
13606,39,34,28,0
13607,39,34,6,0
13608,39,34,7,0
13609,39,34,17,0
13610,39,34,3,0
13611,39,34,4,0
13612,39,34,24,0
13613,39,35,2,0
13614,39,35,28,0
13615,39,35,35,0
13616,39,35,3,0
13617,39,35,4,0
13618,39,35,40,0
13619,39,35,13,0
13620,39,36,3,0
13621,39,36,7,0
13622,39,36,13,0
13623,39,36,17,0
13624,39,36,28,0
13625,39,36,24,0
13626,39,36,27,0
13627,39,37,28,0
13628,39,37,7,0
13629,39,37,24,0
13630,39,37,9,0
13631,39,37,31,0
13632,39,37,13,0
13633,39,37,32,0
13634,39,38,2,0
13635,39,38,28,0
13636,39,38,31,0
13637,39,38,40,0
13638,39,38,17,0
13639,39,38,26,0
13640,39,38,4,0
13641,39,38,30,0
13642,39,40,2,0
13643,39,40,12,0
13644,39,40,5,0
13645,39,40,19,0
13646,39,40,40,0
13647,39,40,31,0
13648,39,40,30,0
13649,39,40,29,0
13650,39,41,16,0
13651,39,41,10,0
13652,39,41,2,0
13653,39,41,6,0
13654,39,41,22,0
13655,39,41,1,0
13656,39,41,25,0
13657,39,41,13,0
13658,39,42,3,0
13659,39,42,22,0
13660,39,42,10,0
13661,39,42,24,0
13662,39,42,32,0
13663,39,42,13,0
13664,39,42,30,0
13665,39,43,10,0
13666,39,43,29,0
13667,39,43,28,0
13668,39,43,1,0
13669,39,43,35,0
13670,39,43,17,0
13671,39,44,28,0
13672,39,44,10,0
13673,39,44,35,0
13674,39,44,1,0
13675,39,44,2,0
13676,39,44,17,0
13677,39,44,3,0
13678,39,45,28,0
13679,39,45,2,0
13680,39,45,13,0
13681,39,45,24,0
13682,39,45,7,0
13683,39,45,5,0
13684,39,45,14,0
13685,39,45,17,0
13686,39,46,7,0
13687,39,46,13,0
13688,39,46,2,0
13689,39,46,32,0
13690,39,46,19,0
13691,39,46,37,0
13692,39,46,26,0
13693,39,47,3,0
13694,39,47,10,0
13695,39,47,5,0
13696,39,47,25,0
13697,39,47,32,0
13698,39,47,4,0
13699,39,48,2,0
13700,39,48,13,0
13701,39,48,28,0
13702,39,48,9,0
13703,39,48,36,0
13704,39,48,18,0
13705,39,49,32,0
13706,39,49,26,0
13707,39,49,31,0
13708,39,49,28,0
13709,39,49,17,0
13710,39,49,13,0
13711,39,49,6,0
13712,39,49,15,0
13713,39,49,30,0
13714,39,50,26,0
13715,39,50,10,0
13716,39,50,32,0
13717,39,50,37,0
13718,39,50,3,0
13719,39,50,17,0
13720,39,50,7,0
13721,39,50,28,0
13722,40,1,35,0
13723,40,1,31,0
13724,40,1,8,0
13725,40,1,3,0
13726,40,1,21,0
13727,40,1,30,0
13728,40,1,40,0
13729,40,2,35,0
13730,40,2,2,0
13731,40,2,31,0
13732,40,2,13,0
13733,40,2,40,0
13734,40,2,24,0
13735,40,2,3,0
13736,40,2,17,0
13737,40,3,1,0
13738,40,3,17,0
13739,40,3,4,0
13740,40,3,24,0
13741,40,3,13,0
13742,40,3,14,0
13743,40,3,35,0
13744,40,3,33,0
13745,40,3,3,0
13746,40,4,35,0
13747,40,4,17,0
13748,40,4,18,0
13749,40,4,1,0
13750,40,4,14,0
13751,40,4,10,0
13752,40,4,3,0
13753,40,5,1,0
13754,40,5,28,0
13755,40,5,4,0
13756,40,5,3,0
13757,40,5,35,0
13758,40,5,33,0
13759,40,5,17,0
13760,40,5,14,0
13761,40,6,17,0
13762,40,6,2,0
13763,40,6,35,0
13764,40,6,14,0
13765,40,6,3,0
13766,40,6,24,0
13767,40,6,4,0
13768,40,6,39,0
13769,40,7,3,0
13770,40,7,24,0
13771,40,7,15,0
13772,40,7,7,0
13773,40,7,37,0
13774,40,7,35,0
13775,40,7,17,0
13776,40,7,19,0
13777,40,8,5,0
13778,40,8,17,0
13779,40,8,19,0
13780,40,8,2,0
13781,40,8,39,0
13782,40,8,4,0
13783,40,8,35,0
13784,40,9,30,0
13785,40,9,24,0
13786,40,9,32,0
13787,40,9,1,0
13788,40,9,35,0
13789,40,9,17,0
13790,40,9,13,0
13791,40,10,31,0
13792,40,10,30,0
13793,40,10,35,0
13794,40,10,28,0
13795,40,10,4,0
13796,40,10,17,0
13797,40,10,26,0
13798,40,10,40,0
13799,40,10,2,0
13800,40,11,2,0
13801,40,11,26,0
13802,40,11,3,0
13803,40,11,40,0
13804,40,11,25,0
13805,40,11,37,0
13806,40,11,17,0
13807,40,12,15,0
13808,40,12,28,0
13809,40,12,35,0
13810,40,12,24,0
13811,40,12,4,0
13812,40,12,21,0
13813,40,12,3,0
13814,40,13,35,0
13815,40,13,5,0
13816,40,13,40,0
13817,40,13,3,0
13818,40,13,1,0
13819,40,13,24,0
13820,40,13,33,0
13821,40,14,24,0
13822,40,14,35,0
13823,40,14,28,0
13824,40,14,21,0
13825,40,14,13,0
13826,40,14,3,0
13827,40,14,19,0
13828,40,14,1,0
13829,40,15,3,0
13830,40,15,13,0
13831,40,15,35,0
13832,40,15,18,0
13833,40,15,17,0
13834,40,15,24,0
13835,40,15,33,0
13836,40,15,39,0
13837,40,16,6,0
13838,40,16,24,0
13839,40,16,1,0
13840,40,16,26,0
13841,40,16,15,0
13842,40,16,14,0
13843,40,16,17,0
13844,40,16,3,0
13845,40,17,1,0
13846,40,17,35,0
13847,40,17,24,0
13848,40,17,6,0
13849,40,17,26,0
13850,40,17,17,0
13851,40,17,3,0
13852,40,17,14,0
13853,40,18,19,0
13854,40,18,2,0
13855,40,18,31,0
13856,40,18,10,0
13857,40,18,24,0
13858,40,18,6,0
13859,40,18,1,0
13860,40,19,1,0
13861,40,19,35,0
13862,40,19,40,0
13863,40,19,2,0
13864,40,19,14,0
13865,40,19,12,0
13866,40,19,4,0
13867,40,19,30,0
13868,40,20,35,0
13869,40,20,1,0
13870,40,20,40,0
13871,40,20,17,0
13872,40,20,12,0
13873,40,20,3,0
13874,40,20,5,0
13875,40,20,14,0
13876,40,20,24,0
13877,40,21,35,0
13878,40,21,24,0
13879,40,21,4,0
13880,40,21,40,0
13881,40,21,30,0
13882,40,21,3,0
13883,40,21,39,0
13884,40,21,28,0
13885,40,22,35,0
13886,40,22,31,0
13887,40,22,33,0
13888,40,22,17,0
13889,40,22,12,0
13890,40,22,40,0
13891,40,22,2,0
13892,40,22,5,0
13893,40,23,35,0
13894,40,23,1,0
13895,40,23,13,0
13896,40,23,19,0
13897,40,23,32,0
13898,40,23,5,0
13899,40,23,40,0
13900,40,23,28,0
13901,40,23,25,0
13902,40,24,2,0
13903,40,24,3,0
13904,40,24,35,0
13905,40,24,28,0
13906,40,24,10,0
13907,40,24,19,0
13908,40,24,5,0
13909,40,24,4,0
13910,40,25,40,0
13911,40,25,3,0
13912,40,25,4,0
13913,40,25,24,0
13914,40,25,12,0
13915,40,25,34,0
13916,40,25,33,0
13917,40,25,35,0
13918,40,26,18,0
13919,40,26,3,0
13920,40,26,24,0
13921,40,26,23,0
13922,40,26,10,0
13923,40,26,35,0
13924,40,26,40,0
13925,40,26,12,0
13926,40,26,32,0
13927,40,27,35,0
13928,40,27,24,0
13929,40,27,21,0
13930,40,27,2,0
13931,40,27,30,0
13932,40,27,17,0
13933,40,27,3,0
13934,40,27,4,0
13935,40,28,32,0
13936,40,28,10,0
13937,40,28,25,0
13938,40,28,2,0
13939,40,28,7,0
13940,40,28,3,0
13941,40,28,31,0
13942,40,29,31,0
13943,40,29,1,0
13944,40,29,17,0
13945,40,29,14,0
13946,40,29,35,0
13947,40,29,3,0
13948,40,29,7,0
13949,40,30,24,0
13950,40,30,35,0
13951,40,30,18,0
13952,40,30,1,0
13953,40,30,40,0
13954,40,30,12,0
13955,40,30,32,0
13956,40,31,35,0
13957,40,31,3,0
13958,40,31,13,0
13959,40,31,24,0
13960,40,31,17,0
13961,40,31,4,0
13962,40,31,32,0
13963,40,31,40,0
13964,40,31,18,0
13965,40,32,35,0
13966,40,32,15,0
13967,40,32,31,0
13968,40,32,30,0
13969,40,32,4,0
13970,40,32,11,0
13971,40,32,16,0
13972,40,32,40,0
13973,40,33,17,0
13974,40,33,24,0
13975,40,33,2,0
13976,40,33,5,0
13977,40,33,28,0
13978,40,33,7,0
13979,40,33,3,0
13980,40,34,25,0
13981,40,34,28,0
13982,40,34,3,0
13983,40,34,15,0
13984,40,34,10,0
13985,40,34,4,0
13986,40,34,6,0
13987,40,34,2,0
13988,40,34,31,0
13989,40,35,35,0
13990,40,35,4,0
13991,40,35,24,0
13992,40,35,17,0
13993,40,35,40,0
13994,40,35,2,0
13995,40,35,28,0
13996,40,35,5,0
13997,40,35,14,0
13998,40,36,10,0
13999,40,36,3,0
14000,40,36,14,0
14001,40,36,25,0
14002,40,36,27,0
14003,40,36,5,0
14004,40,36,4,0
14005,40,37,3,0
14006,40,37,24,0
14007,40,37,7,0
14008,40,37,14,0
14009,40,37,2,0
14010,40,37,5,0
14011,40,37,13,0
14012,40,37,17,0
14013,40,38,3,0
14014,40,38,15,0
14015,40,38,19,0
14016,40,38,32,0
14017,40,38,9,0
14018,40,38,14,0
14019,40,38,35,0
14020,40,38,5,0
14021,40,38,24,0
14022,40,39,30,0
14023,40,39,24,0
14024,40,39,32,0
14025,40,39,17,0
14026,40,39,3,0
14027,40,39,13,0
14028,40,39,4,0
14029,40,39,2,0
14030,40,41,35,0
14031,40,41,24,0
14032,40,41,1,0
14033,40,41,40,0
14034,40,41,3,0
14035,40,41,39,0
14036,40,41,4,0
14037,40,41,13,0
14038,40,41,17,0
14039,40,42,28,0
14040,40,42,1,0
14041,40,42,10,0
14042,40,42,18,0
14043,40,42,26,0
14044,40,42,23,0
14045,40,42,12,0
14046,40,43,10,0
14047,40,43,3,0
14048,40,43,34,0
14049,40,43,4,0
14050,40,43,23,0
14051,40,43,33,0
14052,40,43,1,0
14053,40,44,35,0
14054,40,44,24,0
14055,40,44,13,0
14056,40,44,3,0
14057,40,44,2,0
14058,40,44,40,0
14059,40,44,4,0
14060,40,44,9,0
14061,40,44,6,0
14062,40,45,4,0
14063,40,45,40,0
14064,40,45,2,0
14065,40,45,5,0
14066,40,45,17,0
14067,40,45,19,0
14068,40,45,29,0
14069,40,45,28,0
14070,40,46,1,0
14071,40,46,25,0
14072,40,46,37,0
14073,40,46,24,0
14074,40,46,9,0
14075,40,46,28,0
14076,40,46,26,0
14077,40,47,13,0
14078,40,47,24,0
14079,40,47,18,0
14080,40,47,31,0
14081,40,47,39,0
14082,40,47,7,0
14083,40,48,1,0
14084,40,48,12,0
14085,40,48,22,0
14086,40,48,23,0
14087,40,48,15,0
14088,40,48,36,0
14089,40,49,5,0
14090,40,49,1,0
14091,40,49,17,0
14092,40,49,18,0
14093,40,49,32,0
14094,40,49,40,0
14095,40,49,28,0
14096,40,49,39,0
14097,40,50,5,0
14098,40,50,37,0
14099,40,50,18,0
14100,40,50,32,0
14101,40,50,4,0
14102,40,50,28,0
14103,41,1,28,0
14104,41,1,1,0
14105,41,1,8,0
14106,41,1,15,0
14107,41,1,3,0
14108,41,1,5,0
14109,41,1,29,0
14110,41,1,13,0
14111,41,2,1,0
14112,41,2,13,0
14113,41,2,14,0
14114,41,2,8,0
14115,41,2,24,0
14116,41,2,26,0
14117,41,2,10,0
14118,41,2,27,0
14119,41,2,36,0
14120,41,3,14,0
14121,41,3,13,0
14122,41,3,1,0
14123,41,3,17,0
14124,41,3,15,0
14125,41,3,10,0
14126,41,3,2,0
14127,41,3,29,0
14128,41,3,5,0
14129,41,4,13,0
14130,41,4,17,0
14131,41,4,14,0
14132,41,4,15,0
14133,41,4,4,0
14134,41,4,29,0
14135,41,4,2,0
14136,41,4,27,0
14137,41,4,37,0
14138,41,5,13,0
14139,41,5,1,0
14140,41,5,26,0
14141,41,5,17,0
14142,41,5,12,0
14143,41,5,4,0
14144,41,5,2,0
14145,41,5,16,0
14146,41,5,30,0
14147,41,6,1,0
14148,41,6,3,0
14149,41,6,16,0
14150,41,6,26,0
14151,41,6,13,0
14152,41,6,40,0
14153,41,6,18,0
14154,41,6,28,0
14155,41,6,30,0
14156,41,7,13,0
14157,41,7,1,0
14158,41,7,7,0
14159,41,7,30,0
14160,41,7,3,0
14161,41,7,35,0
14162,41,7,40,0
14163,41,7,29,0
14164,41,8,1,0
14165,41,8,35,0
14166,41,8,15,0
14167,41,8,38,0
14168,41,8,4,0
14169,41,8,36,0
14170,41,8,2,0
14171,41,8,3,0
14172,41,9,29,0
14173,41,9,13,0
14174,41,9,1,0
14175,41,9,28,0
14176,41,9,16,0
14177,41,9,30,0
14178,41,9,24,0
14179,41,9,35,0
14180,41,9,27,0
14181,41,10,35,0
14182,41,10,16,0
14183,41,10,1,0
14184,41,10,31,0
14185,41,10,24,0
14186,41,10,30,0
14187,41,10,29,0
14188,41,10,27,0
14189,41,10,23,0
14190,41,11,6,0
14191,41,11,2,0
14192,41,11,10,0
14193,41,11,7,0
14194,41,11,15,0
14195,41,11,13,0
14196,41,11,1,0
14197,41,12,10,0
14198,41,12,1,0
14199,41,12,37,0
14200,41,12,4,0
14201,41,12,21,0
14202,41,12,12,0
14203,41,12,27,0
14204,41,12,13,0
14205,41,13,10,0
14206,41,13,1,0
14207,41,13,16,0
14208,41,13,35,0
14209,41,13,37,0
14210,41,13,3,0
14211,41,13,13,0
14212,41,13,38,0
14213,41,14,35,0
14214,41,14,13,0
14215,41,14,1,0
14216,41,14,28,0
14217,41,14,2,0
14218,41,14,8,0
14219,41,14,15,0
14220,41,14,4,0
14221,41,15,35,0
14222,41,15,12,0
14223,41,15,28,0
14224,41,15,1,0
14225,41,15,10,0
14226,41,15,29,0
14227,41,15,3,0
14228,41,15,13,0
14229,41,15,2,0
14230,41,16,28,0
14231,41,16,1,0
14232,41,16,10,0
14233,41,16,26,0
14234,41,16,35,0
14235,41,16,7,0
14236,41,16,39,0
14237,41,16,19,0
14238,41,17,28,0
14239,41,17,1,0
14240,41,17,10,0
14241,41,17,26,0
14242,41,17,4,0
14243,41,17,19,0
14244,41,17,35,0
14245,41,18,28,0
14246,41,18,12,0
14247,41,18,24,0
14248,41,18,19,0
14249,41,18,1,0
14250,41,18,21,0
14251,41,18,10,0
14252,41,19,35,0
14253,41,19,10,0
14254,41,19,1,0
14255,41,19,19,0
14256,41,19,21,0
14257,41,19,12,0
14258,41,19,13,0
14259,41,19,22,0
14260,41,20,3,0
14261,41,20,35,0
14262,41,20,1,0
14263,41,20,24,0
14264,41,20,33,0
14265,41,20,10,0
14266,41,20,30,0
14267,41,21,1,0
14268,41,21,11,0
14269,41,21,3,0
14270,41,21,13,0
14271,41,21,39,0
14272,41,21,24,0
14273,41,21,33,0
14274,41,21,9,0
14275,41,22,10,0
14276,41,22,24,0
14277,41,22,35,0
14278,41,22,18,0
14279,41,22,2,0
14280,41,22,36,0
14281,41,22,26,0
14282,41,23,32,0
14283,41,23,24,0
14284,41,23,1,0
14285,41,23,35,0
14286,41,23,28,0
14287,41,23,2,0
14288,41,23,27,0
14289,41,23,25,0
14290,41,24,1,0
14291,41,24,10,0
14292,41,24,15,0
14293,41,24,16,0
14294,41,24,3,0
14295,41,24,6,0
14296,41,24,25,0
14297,41,25,19,0
14298,41,25,34,0
14299,41,25,33,0
14300,41,25,9,0
14301,41,25,15,0
14302,41,25,2,0
14303,41,25,12,0
14304,41,25,13,0
14305,41,26,3,0
14306,41,26,4,0
14307,41,26,35,0
14308,41,26,15,0
14309,41,26,20,0
14310,41,26,28,0
14311,41,27,19,0
14312,41,27,35,0
14313,41,27,2,0
14314,41,27,13,0
14315,41,27,10,0
14316,41,27,24,0
14317,41,27,16,0
14318,41,27,15,0
14319,41,28,25,0
14320,41,28,24,0
14321,41,28,16,0
14322,41,28,10,0
14323,41,28,2,0
14324,41,28,22,0
14325,41,28,37,0
14326,41,28,6,0
14327,41,29,24,0
14328,41,29,9,0
14329,41,29,2,0
14330,41,29,39,0
14331,41,29,13,0
14332,41,29,25,0
14333,41,29,5,0
14334,41,30,35,0
14335,41,30,10,0
14336,41,30,5,0
14337,41,30,36,0
14338,41,30,21,0
14339,41,30,24,0
14340,41,30,2,0
14341,41,31,35,0
14342,41,31,10,0
14343,41,31,5,0
14344,41,31,21,0
14345,41,31,24,0
14346,41,31,39,0
14347,41,31,29,0
14348,41,31,7,0
14349,41,32,1,0
14350,41,32,3,0
14351,41,32,25,0
14352,41,32,13,0
14353,41,32,15,0
14354,41,32,30,0
14355,41,32,19,0
14356,41,32,29,0
14357,41,33,28,0
14358,41,33,3,0
14359,41,33,2,0
14360,41,33,13,0
14361,41,33,6,0
14362,41,33,24,0
14363,41,33,15,0
14364,41,34,2,0
14365,41,34,5,0
14366,41,34,28,0
14367,41,34,13,0
14368,41,34,16,0
14369,41,34,25,0
14370,41,34,15,0
14371,41,35,2,0
14372,41,35,3,0
14373,41,35,35,0
14374,41,35,9,0
14375,41,35,28,0
14376,41,35,27,0
14377,41,35,33,0
14378,41,36,1,0
14379,41,36,35,0
14380,41,36,13,0
14381,41,36,23,0
14382,41,36,25,0
14383,41,36,27,0
14384,41,37,1,0
14385,41,37,24,0
14386,41,37,10,0
14387,41,37,13,0
14388,41,37,5,0
14389,41,38,6,0
14390,41,38,35,0
14391,41,38,28,0
14392,41,38,9,0
14393,41,38,1,0
14394,41,38,24,0
14395,41,39,24,0
14396,41,39,30,0
14397,41,39,16,0
14398,41,39,28,0
14399,41,39,3,0
14400,41,39,32,0
14401,41,40,35,0
14402,41,40,39,0
14403,41,40,2,0
14404,41,40,29,0
14405,41,40,22,0
14406,41,40,21,0
14407,41,40,19,0
14408,41,40,11,0
14409,41,40,8,0
14410,41,42,3,0
14411,41,42,16,0
14412,41,42,25,0
14413,41,42,12,0
14414,41,42,24,0
14415,41,42,23,0
14416,41,43,1,0
14417,41,43,10,0
14418,41,43,28,0
14419,41,43,8,0
14420,41,43,13,0
14421,41,43,25,0
14422,41,44,1,0
14423,41,44,13,0
14424,41,44,15,0
14425,41,44,10,0
14426,41,44,37,0
14427,41,44,14,0
14428,41,44,5,0
14429,41,45,27,0
14430,41,45,26,0
14431,41,45,1,0
14432,41,45,5,0
14433,41,45,10,0
14434,41,45,2,0
14435,41,45,9,0
14436,41,46,25,0
14437,41,46,3,0
14438,41,46,19,0
14439,41,46,13,0
14440,41,46,6,0
14441,41,46,32,0
14442,41,46,7,0
14443,41,46,39,0
14444,41,47,1,0
14445,41,47,17,0
14446,41,47,28,0
14447,41,47,30,0
14448,41,47,24,0
14449,41,48,10,0
14450,41,48,2,0
14451,41,48,21,0
14452,41,48,7,0
14453,41,48,19,0
14454,41,49,6,0
14455,41,49,28,0
14456,41,49,1,0
14457,41,49,13,0
14458,41,49,15,0
14459,41,49,11,0
14460,41,49,10,0
14461,41,50,35,0
14462,41,50,12,0
14463,41,50,1,0
14464,41,50,6,0
14465,41,50,28,0
14466,41,50,15,0
14467,41,50,13,0
14468,41,50,24,0
14469,41,50,29,0
14470,42,1,13,0
14471,42,1,8,0
14472,42,1,18,0
